business_id,industry,city,years_in_operation,number_of_employees,annual_revenue_egp,annual_expenses_egp,annual_profit_egp,profit_margin,revenue_growth_rate,customer_growth_rate,monthly_customers,market_demand_score,competition_level,owner_dependency_score,scalability_score,location_score,revenue_stability_score,valuation_egp
EGY-SME-06728,Restaurant/Cafe,Cairo,15,21,14905466.3,12650622.99,2254843.31,0.1513,-0.1656,-0.1278,2277,6,6,6,6,2,2,16824000
EGY-SME-01906,Restaurant/Cafe,Mansoura,13,18,1002057.07,901297.29,100759.78,0.1006,-0.1522,-0.152,2737,8,1,8,6,3,10,1619000
EGY-SME-02022,Clinic/Medical,Shubra El Kheima,4,12,6928228.7,4840237.23,2087991.46,0.3014,0.2261,0.1722,397,3,8,6,9,1,7,14702000
EGY-SME-05358,Tech Startup,Zagazig,12,42,55131985.92,34837196.28,20294789.63,0.3681,-0.0155,-0.0165,2904,4,6,2,8,9,2,101633000
EGY-SME-03502,Service Business,Port Said,19,31,1292730.2,998519.59,294210.61,0.2276,0.1672,0.1868,902,3,5,10,7,8,2,1556000
EGY-SME-01370,Restaurant/Cafe,Zagazig,2,11,9665070.35,8765462.55,899607.8,0.0931,0.0108,0.0087,1415,8,10,3,3,6,4,10860000
EGY-SME-04768,Restaurant/Cafe,Aswan,15,26,14416425.68,11846306.67,2570119.01,0.1783,-0.0763,-0.0607,1646,10,3,6,10,10,8,34047000
EGY-SME-01369,Restaurant/Cafe,Alexandria,8,3,12848686.07,10666826.05,2181860.01,0.1698,-0.0581,-0.0697,663,7,8,9,9,9,8,24443000
EGY-SME-09374,Service Business,Luxor,16,31,1933337.49,1648319.22,285018.27,0.1474,0.2851,0.2192,52,5,2,3,1,10,5,3179000
EGY-SME-09785,Clinic/Medical,Giza,18,14,9541655.58,7418255.89,2123399.7,0.2225,0.2845,0.3258,132,4,5,9,7,1,5,16544000
EGY-SME-01942,Retail Store,Cairo,7,4,18002774.24,15946514.27,2056259.97,0.1142,-0.0187,-0.0232,739,9,3,2,3,10,9,27814000
EGY-SME-07589,Clinic/Medical,Alexandria,17,3,7461526.64,5391425.18,2070101.47,0.2774,0.3425,0.2407,578,10,2,5,6,1,3,14807000
EGY-SME-01979,Service Business,Giza,10,32,4392889.1,3749980.82,642908.28,0.1464,-0.0101,-0.0079,228,2,4,9,4,2,1,4266000
EGY-SME-08727,Retail Store,Cairo,20,14,7016839.66,6063986.98,952852.68,0.1358,0.2212,0.2203,2378,4,10,5,9,1,5,12427000
EGY-SME-05365,Clinic/Medical,Asyut,2,19,3483248.04,2451907.03,1031341.01,0.2961,0.2595,0.2521,312,5,6,4,7,10,2,7428000
EGY-SME-03367,Retail Store,Cairo,14,20,18752862.19,16730795.74,2022066.46,0.1078,0.2488,0.2966,2690,4,1,4,6,6,5,32672000
EGY-SME-06619,Clinic/Medical,Cairo,11,19,6299631.0,4850200.04,1449430.96,0.2301,0.0471,0.0482,969,8,8,8,2,1,10,11090000
EGY-SME-07114,Restaurant/Cafe,Faiyum,20,6,9599714.97,8682475.84,917239.13,0.0955,0.3012,0.3476,1236,3,10,8,9,7,2,12921000
EGY-SME-05047,Retail Store,Cairo,17,15,12321303.7,10821672.23,1499631.47,0.1217,-0.1371,-0.1242,478,7,1,8,8,8,1,13233000
EGY-SME-03890,Retail Store,Suez,10,22,16232228.85,14560537.06,1671691.79,0.103,0.1377,0.1408,417,6,8,4,10,1,1,23015000
EGY-SME-03373,Retail Store,Cairo,14,6,12888693.69,11163708.91,1724984.78,0.1338,0.2753,0.2064,3289,1,1,3,5,4,8,23180000
EGY-SME-04554,Service Business,Asyut,16,14,8816151.8,6566385.74,2249766.05,0.2552,-0.1709,-0.1805,246,7,9,2,10,9,1,13207000
EGY-SME-11193,Education Center,Cairo,12,7,2481593.48,1744022.22,737571.25,0.2972,0.333,0.1308,1681,1,2,2,7,8,6,5800357
EGY-SME-03046,E-commerce,Port Said,10,39,10682960.58,8225551.18,2457409.39,0.23,0.3555,0.3713,1931,7,2,6,6,3,3,20387000
EGY-SME-04811,Restaurant/Cafe,Cairo,7,27,14688597.97,12330257.17,2358340.81,0.1606,0.2823,0.3311,1826,8,9,4,8,4,4,27086000
EGY-SME-02334,Education Center,Damietta,15,11,4876042.75,3514452.65,1361590.1,0.2792,0.1448,0.1275,1077,9,4,1,5,9,10,14168000
EGY-SME-00840,Education Center,Giza,4,10,6719237.7,5585116.16,1134121.54,0.1688,0.039,0.0444,874,7,4,8,3,8,8,10176000
EGY-SME-05263,Clinic/Medical,Shubra El Kheima,5,4,3725545.61,2835186.25,890359.36,0.239,0.2603,0.2364,174,2,6,10,10,10,10,8242000
EGY-SME-08517,Tech Startup,Luxor,11,77,14708769.03,9744561.3,4964207.73,0.3375,-0.143,-0.1754,2484,9,1,8,6,2,2,21290000
EGY-SME-10905,Restaurant/Cafe,Asyut,7,24,12997041.96,7564187.35,5432854.61,0.418,-0.154,-0.2163,643,10,10,5,1,10,10,7017128
EGY-SME-01435,Restaurant/Cafe,Tanta,2,16,8804467.85,7683748.03,1120719.82,0.1273,-0.0399,-0.03,478,4,10,7,10,3,1,10656000
EGY-SME-03858,Clinic/Medical,Ismailia,15,12,5315739.62,3495905.9,1819833.72,0.3423,-0.1119,-0.1038,759,5,5,10,10,2,1,9134000
EGY-SME-04602,E-commerce,Cairo,9,17,6062577.17,4250938.08,1811639.09,0.2988,0.0296,0.0215,394,6,3,4,1,3,9,11361000
EGY-SME-02674,Restaurant/Cafe,Cairo,4,16,1536560.12,1348206.45,188353.67,0.1226,-0.025,-0.0306,2016,5,3,8,5,7,7,2243000
EGY-SME-05181,Retail Store,Cairo,14,17,2391667.67,2054834.74,336832.93,0.1408,0.2888,0.3726,3647,5,10,4,9,3,9,4892000
EGY-SME-00488,Retail Store,Zagazig,9,24,15629997.06,13126841.44,2503155.62,0.1602,0.2588,0.2512,514,6,8,9,8,1,7,27361000
EGY-SME-05518,E-commerce,Alexandria,1,8,11507816.66,8524366.16,2983450.5,0.2593,-0.0214,-0.0165,1941,2,5,7,9,8,8,21778000
EGY-SME-00534,Clinic/Medical,Cairo,8,8,3826121.75,2628238.28,1197883.47,0.3131,0.1939,0.2328,617,7,10,5,2,3,9,8224000
EGY-SME-07603,Clinic/Medical,Cairo,19,6,8898372.64,6382851.46,2515521.18,0.2827,0.0023,0.0019,393,8,9,10,3,4,3,12544000
EGY-SME-07607,Restaurant/Cafe,Cairo,7,22,2624570.67,2276907.77,347662.91,0.1325,-0.0606,-0.0719,2142,1,1,4,6,3,4,3089000
EGY-SME-06082,Tech Startup,Cairo,10,56,9413314.03,6324656.51,3088657.51,0.3281,-0.1744,-0.1295,1748,5,1,6,9,9,2,17238000
EGY-SME-02961,Restaurant/Cafe,Cairo,15,25,5602912.62,5001468.63,601444.0,0.1073,-0.0896,-0.0682,747,8,3,6,10,6,9,6960000
EGY-SME-02184,Retail Store,Alexandria,1,8,12013275.88,10406868.63,1606407.25,0.1337,0.0022,0.0023,3431,9,5,1,1,7,10,17668000
EGY-SME-10965,Service Business,Alexandria,1,37,4005377.72,3014879.92,990497.8,0.2473,-0.0298,-0.1059,550,9,6,9,5,1,1,5925993
EGY-SME-04169,Retail Store,Cairo,5,5,4489978.4,3960690.8,529287.6,0.1179,0.0031,0.0033,534,3,2,3,5,2,8,8149000
EGY-SME-05720,Restaurant/Cafe,Luxor,16,28,13098895.91,10827644.01,2271251.89,0.1734,-0.0561,-0.0435,1581,2,9,9,5,1,10,20073000
EGY-SME-11204,E-commerce,Suez,1,28,12513827.46,7420465.51,5093361.95,0.407,-0.0454,0.0299,3395,8,10,4,3,6,7,11850762
EGY-SME-11556,Retail Store,Ismailia,9,15,7665163.19,5632792.61,2032370.58,0.2651,-0.0239,0.1114,764,5,2,4,6,5,9,14276878
EGY-SME-07092,Service Business,Suez,13,32,2786505.96,2364969.45,421536.51,0.1513,0.3414,0.3885,889,1,8,8,8,2,4,3838000
EGY-SME-09327,E-commerce,Cairo,6,13,11994484.04,10186503.73,1807980.31,0.1507,-0.1377,-0.1551,878,1,10,2,8,8,5,15729000
EGY-SME-06715,Service Business,Damietta,20,5,6911527.27,5987120.15,924407.12,0.1337,0.0517,0.0485,1057,3,9,5,7,6,9,11389000
EGY-SME-00201,Education Center,Giza,13,15,5113818.59,3754046.47,1359772.12,0.2659,0.315,0.3628,658,10,10,10,6,3,3,9347000
EGY-SME-11773,Restaurant/Cafe,Luxor,4,19,11446559.65,9839170.23,1607389.42,0.1404,0.1814,0.1928,1896,9,5,8,6,10,4,20743749
EGY-SME-02211,E-commerce,Shubra El Kheima,11,19,20030179.25,14915909.68,5114269.57,0.2553,0.3887,0.2773,665,5,6,7,2,8,9,42962000
EGY-SME-08252,Tech Startup,Cairo,14,74,53316603.67,33704478.65,19612125.02,0.3678,0.2025,0.2319,1199,5,3,2,5,6,2,136909000
EGY-SME-07839,Retail Store,Mansoura,12,9,14007863.7,11254587.6,2753276.09,0.1966,0.2794,0.257,3340,6,6,2,6,4,6,30049000
EGY-SME-09120,Service Business,Asyut,3,16,2275929.56,1668500.38,607429.18,0.2669,0.2907,0.2221,804,3,5,8,10,6,1,4252000
EGY-SME-08762,Education Center,Cairo,8,27,3591171.15,2849448.12,741723.04,0.2065,-0.0797,-0.07,571,2,1,8,1,10,4,4084000
EGY-SME-09118,Tech Startup,Cairo,1,4,7970506.87,6030025.32,1940481.55,0.2435,-0.1999,-0.1665,662,10,10,10,3,6,1,8459000
EGY-SME-11719,Service Business,Cairo,17,29,5007856.57,4649823.86,358032.71,0.0715,-0.1851,-0.2688,591,7,6,8,4,2,1,4024430
EGY-SME-02445,Retail Store,Cairo,6,15,8755232.5,7251790.11,1503442.38,0.1717,-0.1165,-0.1389,1036,2,5,4,10,2,10,15301000
EGY-SME-03313,E-commerce,Cairo,5,33,16763475.64,12783344.31,3980131.33,0.2374,0.3391,0.3689,1820,1,1,9,7,10,3,27069000
EGY-SME-00219,Education Center,Giza,8,27,4401834.25,3104643.99,1297190.26,0.2947,0.1833,0.1787,1062,8,5,9,5,8,1,6814000
EGY-SME-02616,Restaurant/Cafe,Port Said,5,4,4426011.37,4049183.92,376827.45,0.0851,0.3489,0.3237,1320,1,3,7,10,5,10,8665000
EGY-SME-08030,Service Business,Luxor,11,5,10761963.31,8619805.51,2142157.79,0.199,0.297,0.267,318,7,2,1,3,10,10,26233000
EGY-SME-03778,Clinic/Medical,Giza,13,3,8848151.07,6449783.9,2398367.17,0.2711,0.2908,0.2654,129,6,4,9,7,3,6,19084000
EGY-SME-04630,Clinic/Medical,Cairo,20,12,5444110.94,3616380.77,1827730.17,0.3357,-0.1003,-0.0998,745,6,3,4,7,3,3,8795000
EGY-SME-10737,Restaurant/Cafe,Luxor,9,7,1724905.71,1138032.5,586873.2,0.3402,-0.1727,-0.1186,1714,6,4,3,9,7,7,4854030
EGY-SME-09193,Service Business,Giza,7,5,7710556.75,6060335.65,1650221.1,0.214,-0.0818,-0.1063,821,9,5,6,8,5,2,11462000
EGY-SME-11999,Education Center,Cairo,11,6,2449706.51,2224737.92,224968.59,0.0918,0.1024,0.0768,779,1,10,4,9,7,1,7006845
EGY-SME-11752,Retail Store,Damietta,8,11,9729851.05,9024588.2,705262.85,0.0725,-0.0272,0.0141,1994,6,10,4,10,6,3,19802975
EGY-SME-07190,Education Center,Cairo,6,19,7835823.4,6561462.88,1274360.52,0.1626,0.0252,0.0246,260,1,9,2,7,6,7,10985000
EGY-SME-11591,Restaurant/Cafe,Giza,4,12,4736310.18,3365912.11,1370398.06,0.2893,0.1684,0.2515,2123,4,4,5,5,8,10,8255812
EGY-SME-01671,Retail Store,Alexandria,14,9,7853970.93,6555116.48,1298854.45,0.1654,0.0987,0.0892,1544,8,8,1,6,9,4,17096000
EGY-SME-01189,Retail Store,Cairo,4,20,9800401.8,8792047.4,1008354.4,0.1029,0.2891,0.2824,3538,9,3,8,10,4,4,19542000
EGY-SME-01615,Retail Store,Cairo,19,9,14591629.32,12281076.04,2310553.29,0.1583,0.1321,0.1634,2962,9,3,1,1,4,5,32309000
EGY-SME-02341,E-commerce,Port Said,11,36,12667451.24,10217176.2,2450275.04,0.1934,0.3714,0.3719,3086,8,4,9,9,7,2,24346000
EGY-SME-05668,Service Business,Cairo,11,28,838992.44,670083.39,168909.05,0.2013,-0.1524,-0.171,659,6,5,1,9,1,8,1797000
EGY-SME-02874,Retail Store,Cairo,1,20,9232077.26,8048669.62,1183407.64,0.1282,0.1999,0.1967,1253,7,1,4,3,5,6,12651000
EGY-SME-05944,Service Business,Cairo,14,30,4103975.89,3140605.64,963370.25,0.2347,0.0793,0.0987,1455,6,2,3,5,9,8,9749000
EGY-SME-03018,Retail Store,Giza,8,2,19526586.76,17375012.61,2151574.15,0.1102,0.1038,0.0895,2987,10,1,9,6,5,6,31163000
EGY-SME-04093,Retail Store,Alexandria,19,9,19520621.54,16332093.03,3188528.51,0.1633,0.0181,0.0217,954,10,8,1,6,3,6,39859000
EGY-SME-03291,Restaurant/Cafe,Giza,16,7,9417062.74,8298880.18,1118182.56,0.1187,0.3932,0.2753,2888,8,7,2,8,7,10,21939000
EGY-SME-00096,Retail Store,Alexandria,5,5,17690907.47,15634640.12,2056267.35,0.1162,0.0999,0.1202,1011,6,2,6,3,8,2,19730000
EGY-SME-03404,Retail Store,Giza,9,18,4925844.48,4387082.44,538762.05,0.1094,-0.0874,-0.0758,1057,10,1,9,7,8,6,7245000
EGY-SME-11578,Clinic/Medical,Giza,15,15,10341510.29,6338843.27,4002667.02,0.387,0.1952,0.1907,162,4,3,2,8,6,8,26770016
EGY-SME-07189,Clinic/Medical,Cairo,10,19,2843350.17,2267040.87,576309.3,0.2027,-0.1161,-0.1188,258,8,6,7,9,7,2,4299000
EGY-SME-05803,Retail Store,Giza,1,11,11352044.43,9781966.24,1570078.19,0.1383,0.0665,0.0542,916,9,3,2,10,10,2,23239000
EGY-SME-03099,Restaurant/Cafe,Alexandria,18,18,14402263.28,11920539.21,2481724.07,0.1723,0.1106,0.1233,880,5,8,1,7,8,1,20630000
EGY-SME-03419,Restaurant/Cafe,Ismailia,15,21,11149168.7,9923750.46,1225418.25,0.1099,0.2698,0.2485,388,3,1,10,9,5,7,19787000
EGY-SME-07635,Education Center,Giza,4,24,1731832.78,1249837.52,481995.26,0.2783,0.0682,0.0586,536,5,3,4,1,9,9,3244000
EGY-SME-11044,Retail Store,Asyut,13,10,1486429.56,873951.75,612477.81,0.412,0.105,0.1024,2014,6,2,1,2,2,4,2188854
EGY-SME-09718,Retail Store,Tanta,2,5,17055243.25,14623461.83,2431781.43,0.1426,0.2972,0.2674,2396,9,10,2,10,5,4,32390000
EGY-SME-01414,Restaurant/Cafe,Cairo,19,6,3109690.61,2689273.83,420416.78,0.1352,0.3812,0.4,2616,7,1,5,2,2,3,6144000
EGY-SME-11794,E-commerce,Giza,9,14,6642158.15,5234965.73,1407192.42,0.2119,-0.2447,-0.173,1463,3,10,2,4,1,10,10053702
EGY-SME-07316,Tech Startup,Luxor,12,23,77964960.23,63379348.3,14585611.92,0.1871,0.1657,0.1443,446,4,8,1,2,7,6,114053000
EGY-SME-01374,Retail Store,Alexandria,11,3,13308541.92,10788028.96,2520512.95,0.1894,0.0009,0.001,2311,10,8,7,9,6,10,22927000
EGY-SME-02361,Restaurant/Cafe,Mansoura,11,5,7349799.54,6440791.43,909008.11,0.1237,0.1768,0.2227,469,6,3,8,1,8,7,8975000
EGY-SME-02058,Retail Store,Alexandria,16,15,8946772.33,7403653.22,1543119.11,0.1725,0.3834,0.3387,2192,6,5,1,8,5,8,23758000
EGY-SME-03149,E-commerce,Luxor,9,34,15872857.91,12819250.64,3053607.27,0.1924,-0.0744,-0.0657,854,7,8,4,9,8,9,34195000
EGY-SME-05014,Education Center,Giza,3,23,1534458.02,1275973.73,258484.29,0.1685,0.3079,0.2389,1646,2,2,9,6,3,1,2376000
EGY-SME-04505,Retail Store,Cairo,1,4,727566.79,630212.08,97354.71,0.1338,0.1343,0.1486,3876,1,8,10,10,1,2,842000
EGY-SME-09404,Retail Store,Luxor,15,23,7564758.54,6794036.56,770721.98,0.1019,0.3617,0.3432,612,4,3,5,5,1,5,13580000
EGY-SME-09647,E-commerce,Cairo,15,25,4251569.29,3344895.62,906673.68,0.2133,0.0156,0.0132,3429,7,6,8,6,4,9,7807000
EGY-SME-04405,Tech Startup,Giza,18,23,65639175.95,45478092.89,20161083.06,0.3072,-0.0302,-0.0238,935,7,2,4,6,1,7,133535000
EGY-SME-00857,Restaurant/Cafe,Suez,11,12,9961864.99,8772400.9,1189464.1,0.1194,0.2908,0.3674,1240,5,2,6,8,9,5,17964000
EGY-SME-05177,Service Business,Alexandria,10,7,3369773.92,2801422.44,568351.47,0.1687,0.2569,0.1804,1226,3,3,7,7,3,6,6252000
EGY-SME-10550,Service Business,Alexandria,14,9,12764350.6,10405019.96,2359330.64,0.1848,0.0303,-0.0545,1143,5,9,1,4,5,7,18527171
EGY-SME-10659,Clinic/Medical,Cairo,4,8,7383651.65,4459838.23,2923813.42,0.396,0.259,0.4266,624,2,5,9,1,3,4,9386140
EGY-SME-02320,Retail Store,Aswan,12,12,2966797.98,2621291.8,345506.18,0.1165,-0.1122,-0.1421,3542,10,10,1,9,9,4,4908000
EGY-SME-09762,Restaurant/Cafe,Aswan,4,28,8058628.18,6708024.0,1350604.18,0.1676,0.2686,0.2265,664,2,2,6,5,2,3,13239000
EGY-SME-08032,Education Center,Shubra El Kheima,20,14,4621539.36,3529972.52,1091566.84,0.2362,0.0041,0.0037,1450,8,4,6,9,5,8,10209000
EGY-SME-05063,Clinic/Medical,Cairo,10,10,7266467.64,5801100.12,1465367.52,0.2017,0.3161,0.3339,785,3,5,1,5,2,10,16540000
EGY-SME-01209,Retail Store,Cairo,5,18,880689.6,724949.48,155740.12,0.1768,0.1445,0.1133,1173,3,8,5,4,1,9,1501000
EGY-SME-10130,Restaurant/Cafe,Cairo,6,13,5808694.2,3494461.42,2314232.77,0.3984,-0.1336,-0.2958,1670,9,8,1,8,3,4,15271684
EGY-SME-11812,Retail Store,Giza,17,6,16716215.22,11710628.4,5005586.81,0.2994,-0.0144,-0.0131,1503,8,6,2,3,7,7,15513051
EGY-SME-08894,Retail Store,Giza,13,24,14878576.61,12118097.47,2760479.14,0.1855,0.3911,0.2866,1373,3,5,1,2,1,5,28888000
EGY-SME-06499,Restaurant/Cafe,Cairo,20,18,10657619.52,8977798.65,1679820.87,0.1576,0.0413,0.0423,1511,7,8,5,2,6,5,14555000
EGY-SME-09518,E-commerce,Cairo,6,24,22859398.67,18210371.47,4649027.2,0.2034,0.1405,0.1659,3261,3,5,8,3,10,7,28012000
EGY-SME-01278,Tech Startup,Shubra El Kheima,5,26,63003708.88,48822161.95,14181546.92,0.2251,0.0968,0.1166,122,9,6,6,7,1,5,99097000
EGY-SME-02472,Tech Startup,Suez,1,52,40306026.5,36164851.81,4141174.69,0.1027,0.3871,0.2843,203,9,7,1,3,10,9,84740000
EGY-SME-03939,Restaurant/Cafe,Alexandria,18,16,13923686.2,12537609.44,1386076.75,0.0995,0.2646,0.2983,2134,5,5,8,6,10,7,30216000
EGY-SME-00102,Education Center,Shubra El Kheima,2,12,5001546.32,4110244.22,891302.11,0.1782,0.0711,0.0715,766,4,1,2,3,2,3,6405000
EGY-SME-06900,Retail Store,Ismailia,1,21,17411558.74,14682195.65,2729363.09,0.1568,-0.0571,-0.0438,772,9,7,10,7,3,3,19007000
EGY-SME-00725,Clinic/Medical,Suez,15,5,6129553.47,4461655.94,1667897.53,0.2721,-0.1497,-0.1587,355,2,8,5,2,6,1,7401000
EGY-SME-04817,Service Business,Alexandria,11,4,5963369.04,4458888.54,1504480.51,0.2523,0.2851,0.2719,158,2,3,8,4,4,4,10030000
EGY-SME-02378,E-commerce,Luxor,7,36,16054605.05,14359075.12,1695529.93,0.1056,-0.1081,-0.1299,1826,10,9,8,3,4,10,20840000
EGY-SME-00813,Restaurant/Cafe,Cairo,4,18,2673056.58,2345732.96,327323.62,0.1225,-0.1721,-0.1228,2532,7,10,2,10,10,7,4985000
EGY-SME-00305,E-commerce,Cairo,19,4,24509991.05,21835994.2,2673996.85,0.1091,0.0956,0.0791,1555,3,5,9,8,1,9,43245000
EGY-SME-08938,Service Business,Faiyum,1,2,10153274.88,8551226.99,1602047.89,0.1578,0.0919,0.0804,1313,1,10,5,4,8,8,17347000
EGY-SME-05404,Restaurant/Cafe,Cairo,5,18,7428068.28,6476679.22,951389.06,0.1281,-0.0549,-0.0702,1936,6,1,9,1,3,3,7869000
EGY-SME-04641,Service Business,Giza,7,32,5078132.36,4131732.18,946400.18,0.1864,0.3947,0.4,90,10,8,2,4,8,6,10363000
EGY-SME-08698,Clinic/Medical,Alexandria,4,19,3301788.7,2369939.44,931849.26,0.2822,0.3646,0.4,383,2,7,2,7,9,5,6857000
EGY-SME-06366,Clinic/Medical,Alexandria,9,10,2947249.44,2015912.41,931337.03,0.316,0.2434,0.3123,352,6,6,4,7,8,2,6077000
EGY-SME-00100,Restaurant/Cafe,Cairo,15,12,6850057.96,6226301.81,623756.15,0.0911,-0.1152,-0.143,210,5,4,7,7,1,3,7026000
EGY-SME-05100,Restaurant/Cafe,Cairo,9,13,6215414.25,5395973.78,819440.47,0.1318,0.1738,0.1345,2287,3,5,5,9,8,4,10006000
EGY-SME-00851,Restaurant/Cafe,Giza,13,5,3131232.25,2645421.51,485810.74,0.1552,0.0082,0.0087,2841,3,10,6,1,5,3,2937000
EGY-SME-05703,Clinic/Medical,Alexandria,5,5,8910208.62,6138037.85,2772170.77,0.3111,-0.1288,-0.1443,714,9,4,1,1,8,8,16673000
EGY-SME-00386,Service Business,Cairo,19,12,11531235.9,10108584.57,1422651.33,0.1234,0.306,0.2146,1179,9,7,7,5,9,4,21101000
EGY-SME-04786,Retail Store,Mansoura,3,19,3502714.92,2900286.61,602428.31,0.172,0.0284,0.0249,599,9,7,3,7,1,5,6950000
EGY-SME-04044,Education Center,Cairo,17,18,6429397.83,5357659.28,1071738.55,0.1667,-0.1291,-0.1089,551,6,2,7,5,2,4,10240000
EGY-SME-09781,Retail Store,Cairo,13,8,7029722.86,6308414.01,721308.85,0.1026,0.1141,0.1078,1479,8,6,3,5,7,10,13052000
EGY-SME-07884,Service Business,Port Said,7,7,2454663.79,2149836.05,304827.74,0.1242,0.0463,0.0463,850,9,4,8,2,7,5,3338000
EGY-SME-10787,Clinic/Medical,Giza,16,6,3667483.18,2253448.4,1414034.78,0.3856,0.0477,-0.1034,377,10,7,3,8,7,6,7403823
EGY-SME-09902,Retail Store,Cairo,13,18,4513723.36,3950659.66,563063.7,0.1247,-0.1862,-0.1473,2183,8,4,6,7,3,7,7473000
EGY-SME-08254,Education Center,Giza,11,13,1360944.86,1125067.58,235877.28,0.1733,0.0287,0.0272,1699,4,1,2,10,3,5,2686000
EGY-SME-06413,Service Business,Suez,5,25,8456346.14,7080367.0,1375979.14,0.1627,0.1559,0.1395,405,2,7,8,4,7,7,12859000
EGY-SME-08302,Retail Store,Cairo,13,16,6915407.55,6214807.36,700600.19,0.1013,0.3294,0.369,3175,2,2,9,7,7,9,12399000
EGY-SME-05386,Clinic/Medical,Port Said,5,11,6680952.6,4841181.34,1839771.25,0.2754,0.342,0.3347,848,10,8,5,2,10,8,13206000
EGY-SME-10718,Restaurant/Cafe,Tanta,4,20,2293550.39,2100510.91,193039.48,0.0842,0.0743,0.2821,1390,10,8,1,8,8,9,5297282
EGY-SME-10332,Education Center,Cairo,14,7,5771473.64,4043059.99,1728413.64,0.2995,-0.2147,-0.2085,1373,7,1,6,3,8,6,10657739
EGY-SME-08721,Retail Store,Zagazig,19,20,3849459.01,3442097.48,407361.53,0.1058,0.0456,0.0391,3426,9,10,5,1,4,9,5183000
EGY-SME-10939,Restaurant/Cafe,Damietta,9,22,3345767.78,2192476.51,1153291.27,0.3447,-0.0584,0.0012,591,3,1,8,4,5,1,3297917
EGY-SME-10445,Education Center,Aswan,4,19,8043459.62,5783073.05,2260386.57,0.281,-0.0294,-0.1084,1502,4,5,7,8,5,2,8628860
EGY-SME-02733,Restaurant/Cafe,Shubra El Kheima,5,3,7133366.83,5852990.99,1280375.84,0.1795,-0.0543,-0.0509,1176,3,10,10,2,1,1,6576000
EGY-SME-09446,Restaurant/Cafe,Alexandria,1,23,7491512.87,6365994.3,1125518.57,0.1502,0.3234,0.4,2337,6,8,4,6,10,6,13405000
EGY-SME-09599,Restaurant/Cafe,Luxor,13,4,5609320.13,4914024.67,695295.47,0.124,0.282,0.2069,2505,6,8,7,6,3,4,6426000
EGY-SME-00462,Education Center,Giza,3,24,2632081.61,1946587.35,685494.26,0.2604,0.029,0.0275,729,4,1,5,8,6,6,5073000
EGY-SME-10568,Education Center,Suez,5,3,8427886.24,6317665.47,2110220.77,0.2504,0.3585,0.3284,1140,7,8,2,7,9,9,17462570
EGY-SME-00120,Clinic/Medical,Mansoura,13,4,1475666.07,1075000.47,400665.6,0.2715,0.0785,0.0815,331,10,10,2,7,10,8,3198000
EGY-SME-01571,Clinic/Medical,Cairo,2,19,6441780.88,4654531.06,1787249.82,0.2774,-0.0833,-0.0687,849,5,3,4,10,2,6,12361000
EGY-SME-07736,Education Center,Alexandria,17,26,1755206.69,1285279.74,469926.95,0.2677,-0.18,-0.1983,859,7,1,4,6,9,7,3252000
EGY-SME-08619,Restaurant/Cafe,Alexandria,18,9,14960024.2,12898665.36,2061358.84,0.1378,-0.025,-0.029,2754,8,4,3,9,5,6,24809000
EGY-SME-00358,Clinic/Medical,Alexandria,17,5,9587977.59,6253912.62,3334064.97,0.3477,0.2684,0.3197,711,2,10,6,7,5,3,19075000
EGY-SME-04309,Service Business,Cairo,17,13,8618427.8,6392903.07,2225524.73,0.2582,0.2247,0.2719,792,6,10,6,5,8,6,18142000
EGY-SME-03910,Retail Store,Cairo,5,14,1552074.27,1375664.8,176409.46,0.1137,0.0835,0.1029,412,6,9,7,7,10,9,2080000
EGY-SME-02047,Restaurant/Cafe,Alexandria,2,28,7239756.58,6457979.47,781777.11,0.108,0.3841,0.3588,1718,2,7,3,1,2,5,11884000
EGY-SME-05366,Tech Startup,Cairo,9,12,17795314.24,13605226.34,4190087.9,0.2355,0.0484,0.0617,2640,5,6,9,5,2,5,24538000
EGY-SME-02151,Retail Store,Alexandria,9,8,7951095.65,6992644.79,958450.86,0.1205,-0.1588,-0.1905,2402,7,4,9,3,10,7,8765000
EGY-SME-08123,Restaurant/Cafe,Mansoura,3,8,8893626.64,7393884.18,1499742.46,0.1686,0.0789,0.0879,1411,2,8,2,4,3,10,14327000
EGY-SME-04049,Service Business,Faiyum,1,10,9644174.4,7495814.64,2148359.76,0.2228,0.1902,0.1542,1464,8,1,8,4,8,1,16333000
EGY-SME-01982,Service Business,Cairo,5,16,6692526.63,5130558.79,1561967.83,0.2334,0.3752,0.3529,486,8,2,7,9,3,1,15024000
EGY-SME-01403,Restaurant/Cafe,Ismailia,3,13,5798176.25,5298121.69,500054.56,0.0862,0.0109,0.0112,683,8,3,3,5,2,2,8180000
EGY-SME-10592,Restaurant/Cafe,Giza,14,24,10526615.8,6338457.38,4188158.42,0.3979,0.3426,0.2184,1968,7,4,3,4,5,5,15433320
EGY-SME-05584,E-commerce,Giza,3,29,10451574.58,8196494.63,2255079.96,0.2158,0.2158,0.1513,3318,6,10,2,4,8,9,21274000
EGY-SME-00397,Service Business,Giza,18,16,4162911.43,3252501.46,910409.98,0.2187,0.1068,0.0871,1449,1,6,4,10,2,4,8761000
EGY-SME-01040,Retail Store,Mansoura,12,5,14193998.41,12274354.04,1919644.37,0.1352,-0.1592,-0.1437,2533,6,7,8,3,6,3,15073000
